page,url,host,has_noopener
about/credits.html,https://commons.wikimedia.org/wiki/File:Canal_du_Thiou_dans_le_vieil_Annecy_en_soir%C3%A9e_(ao%C3%BBt_2019).JPG,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Lac_Annecy_%C3%A9t%C3%A9.JPG,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by/2.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:Paris_as_seen_from_the_Tour_Montparnasse,_11_May_2014.jpg",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Notre-Dame_de_Paris_2013-07-24.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/2.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:Rue_Mouffetard,_Paris_24_Mai_2014.jpg",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by/2.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:Facade_of_the_Panth%C3%A9on_de_Paris,_3_May_2012.jpg",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by/2.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:Jewish_quarter,_rue_des_Rosiers,_Le_Marais,_Paris_2016.jpg",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Paris_Palais_du_Luxembourg_fa%C3%A7ade_s_printemps_2014.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by/2.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:March%C3%A9_Monge,_Paris_30_March_2008.jpg",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Louvre_Cour_Carr%C3%A9e_June_2010.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Paris_Palais_Royal_Jardin_184.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/2.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Paris_75018_Rue_Foyatier_20161030_-_1300_handrails.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/4.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Basilique_du_Sacr%C3%A9-C%C5%93ur_de_Montmartre_-_Paris_-_GT-01_-_2024.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by/2.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:La_salle_ovale_du_site_Richelieu,_Biblioth%C3%A8que_nationale_de_France,_Paris_2022.jpg",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/2.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:Galerie_Vivienne,_12_March_2015.jpg",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Grand_Palais_-_PA00088877_-_Bonhams_2013_-_Vue_d%27ensemble_-_007.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by/2.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:March%C3%A9_des_Enfants-Rouges,_Paris_May_2016.jpg",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/4.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Parterre_du_Midi_Garden_pond_and_Palace_of_Versailles_at_golden_hour_with_blue_sky_in_France.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Vue_a%C3%A9rienne_du_domaine_de_Versailles_par_ToucanWings_-_Creative_Commons_By_Sa_3.0_-_113.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by/2.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:Petit_Trianon,_Versailles,_29_September_2012.jpg",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Paris_Canal_St-Martin_%C3%A9cluses_R%C3%A9collets_2013.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:Musee_d%27Orsay_and_Pont_Royal,_North-West_view_140402_1.jpg",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by/2.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Paris_75006_Quai_de_Conti_Bouquinistes_20150902.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/4.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Bourse_Commerce_-_Paris_I_(FR75)_-_2021-06-05_-_1.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Paris_-_Rue_Montorgueil.JPG,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by/2.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Le_jardin_d%27eau_de_Claude_Monet_(Giverny)_(48751405171).jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Hafen_und_Felsen_von_Monaco-La_Turbie.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/4.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Marseille_Basilique_Notre-Dame-de-la-Garde_Vue_sur_le_Vieux-Port_1.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/4.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:Vieux-Port_de_Marseille,_France.jpg",commons.wikimedia.org,True
about/credits.html,http://creativecommons.org/publicdomain/zero/1.0/deed.en,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:View_from_the_Mucem_rooftop_garden_towards_Cath%C3%A9drale_La_Major,_Marseille,_2015.jpg",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:Marseille,_Fort_Saint-Jean,_view_from_Fort_Saint-Nicolas_03.JPG",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by/2.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Marche-Richelme-Aix.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Coustellet_-_march%C3%A9_1.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Roussillon_Vaucluse_sentier_des_ocres_2013_08.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/2.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:March%C3%A9_sur_la_place_Pie_d%27Avignon,_tournesols_et_patissons.jpg",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/4.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Arles-Vue_depuis_les_Ar%C3%A8nes-bjs180820-04.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/4.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:Les_Ar%C3%A8nes,_Arles,_Provence.jpg",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by/3.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:Roman_theatre,_Arles_-_panoramio.jpg",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/4.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:L%27escalier_de_droite_menant_%C3%A0_la_Basilique_de_Montmartre_-_GT_03_-_2024.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Clo%C3%AEtre_Saint-Trophime_Arles_Conservation.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/4.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Arles_-_Place_du_Forum_in_the_evening_(Q109606553).jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/4.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Arles_Roquette_%C3%A9glise_Ste_Croix3.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Glanum_escalier_source_sacr%C3%A9e.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Chevet_de_Saint-Paul_de_Mausole.JPG,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/4.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Sainte-victoire_landscape.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Street_in_Marseille_-_Panier.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Hafen_von_Marseille-Notre_Dame_de_la_Garde.jpg,commons.wikimedia.org,True
about/credits.html,http://creativecommons.org/licenses/by-sa/3.0/,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Lyon_PlaceBellecour.JPG,commons.wikimedia.org,True
about/credits.html,http://creativecommons.org/publicdomain/zero/1.0/deed.en,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:Parc_de_la_T%C3%AAte_d%27Or,_Lyon,_France_-_nature_%C3%A0_proximit%C3%A9_du_v%C3%A9lodrome.jpg",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Fontaine_de_la_Rotonde_-_Aix-en-Provence.JPG,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by/2.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Bonnieux_-_Eglise_Neuve.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Village_de_Goult_dans_le_Luberon.JPG,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/publicdomain/mark/1.0/,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Menerbes_Plaine_du_Luberon.JPG,commons.wikimedia.org,True
about/credits.html,http://creativecommons.org/licenses/by-sa/3.0/,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Opp%C3%A8de_le_Vieux_-_Vue_de_l%27aire_de_battage.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Vistes_des_de_la_muralla_de_Girona_09.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Torre_de_les_Hores.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Castell_de_Peralada.JPG,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Bastide_du_Jas_de_Bouffan_(30457411).jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Place_Honor%C3%A9_Clair2.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Mus%C3%A9e_de_l%E2%80%99Orangerie_exterior.JPG,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/4.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Carri%C3%A8res_de_Lumi%C3%A8res_Les_Baux_de_Provence_2.JPG,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/2.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Barri_G%C3%B2tic_at_night.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/2.5,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Casa_Batll%C3%B3_09.JPG,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:Pont_Eiffel_and_river_Onyar_in_Girona,_Catalonia,_Spain.JPG",commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/publicdomain/mark/1.0/,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Nice-ruelle-vieux-quartiers.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Le_Suquet_01.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/publicdomain/mark/1.0/,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Monaco-Ville-ruelle.jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/4.0,creativecommons.org,True
about/credits.html,https://commons.wikimedia.org/wiki/File:Lourmarin_dans_le_Luberon_(Vaucluse).jpg,commons.wikimedia.org,True
about/credits.html,https://creativecommons.org/licenses/by-sa/3.0,creativecommons.org,True
about/credits.html,"https://commons.wikimedia.org/wiki/File:Mus%C3%A9e_Marmottan_Monet,_Paris,_March_2013.JPG",commons.wikimedia.org,True
places/cannes.html,https://en.wikipedia.org/wiki/Cannes,en.wikipedia.org,True
places/cannes.html,https://commons.wikimedia.org/wiki/File:Le_Suquet_01.jpg,commons.wikimedia.org,True
places/rocher-des-doms.html,https://www.avignon.fr/les-equipements/les-parcs-et-jardins/les-parcs-du-centre-ville/parc-du-rocher-des-doms,www.avignon.fr,True
places/rocher-des-doms.html,https://fr.wikipedia.org/wiki/Rocher_des_Doms,fr.wikipedia.org,True
places/rocher-des-doms.html,https://commons.wikimedia.org/wiki/File:Avignon_-_Jardin_des_Doms_(Rocher_des_Doms)_-_Lac_de_la_Promenade_du_Rocher-des-Doms_-_Panorama_View_on_Koi_pond_%26_V%C3%A9nus_aux_Hirondelles_1895_by_F%C3%A9lix_Charpentier_01.jpg,commons.wikimedia.org,True
places/rocher-des-doms.html,https://www.avignon.fr/les-equipements/les-parcs-et-jardins/les-parcs-du-centre-ville/parc-du-rocher-des-doms,www.avignon.fr,True
places/rocher-des-doms.html,https://www.avignon.fr/les-equipements/les-parcs-et-jardins/les-parcs-du-centre-ville/parc-du-rocher-des-doms,www.avignon.fr,True
places/nice-walk.html,https://commons.wikimedia.org/wiki/File:Nice-ruelle-vieux-quartiers.jpg,commons.wikimedia.org,True
places/musee-de-l-orangerie.html,https://en.wikipedia.org/wiki/Musée_de_l&#x27;Orangerie,en.wikipedia.org,True
places/musee-de-l-orangerie.html,https://commons.wikimedia.org/wiki/File:Mus%C3%A9e_de_l%E2%80%99Orangerie_exterior.JPG,commons.wikimedia.org,True
places/grand-palais.html,https://www.grandpalais.fr/en/plan-your-visit,www.grandpalais.fr,True
places/grand-palais.html,https://en.wikipedia.org/wiki/Grand_Palais,en.wikipedia.org,True
places/grand-palais.html,https://commons.wikimedia.org/wiki/File:Grand_Palais_-_PA00088877_-_Bonhams_2013_-_Vue_d%27ensemble_-_007.jpg,commons.wikimedia.org,True
places/grand-palais.html,https://www.grandpalais.fr/en/plan-your-visit,www.grandpalais.fr,True
places/grand-palais.html,https://www.grandpalais.fr/en/plan-your-visit,www.grandpalais.fr,True
places/grand-palais.html,https://www.grandpalais.fr/en/plan-your-visit,www.grandpalais.fr,True
places/oppede-le-vieux.html,https://en.wikipedia.org/wiki/Oppède,en.wikipedia.org,True
places/oppede-le-vieux.html,https://commons.wikimedia.org/wiki/File:Opp%C3%A8de_le_Vieux_-_Vue_de_l%27aire_de_battage.jpg,commons.wikimedia.org,True
places/passeig-de-la-muralla.html,https://www.girona.cat/turisme/cat/monuments_muralla.php,www.girona.cat,True
places/passeig-de-la-muralla.html,https://en.wikipedia.org/wiki/Passeig_de_la_Muralla,en.wikipedia.org,True
places/passeig-de-la-muralla.html,https://commons.wikimedia.org/wiki/File:Vistes_des_de_la_muralla_de_Girona_09.jpg,commons.wikimedia.org,True
places/passeig-de-la-muralla.html,https://www.girona.cat/turisme/cat/monuments_muralla.php,www.girona.cat,True
places/passeig-de-la-muralla.html,https://www.girona.cat/turisme/cat/monuments_muralla.php,www.girona.cat,True
places/passeig-de-la-muralla.html,https://www.girona.cat/turisme/cat/monuments_muralla.php,www.girona.cat,True
places/barcelona-sants.html,"https://www.google.com/maps/dir/?api=1&destination=41.37914,2.14005",www.google.com,True
places/casa-marieta.html,https://casamarieta.com/,casamarieta.com,True
places/casa-marieta.html,https://casamarieta.com/,casamarieta.com,True
places/casa-marieta.html,https://casamarieta.com/,casamarieta.com,True
places/casa-marieta.html,https://casamarieta.com/,casamarieta.com,True
places/casa-marieta.html,https://casamarieta.com/,casamarieta.com,False
places/casa-marieta.html,https://casamarieta.com/,casamarieta.com,False
places/fourviere.html,"https://www.google.com/maps/dir/?api=1&destination=45.7622,4.8225",www.google.com,True
places/fourviere.html,https://en.wikipedia.org/wiki/Basilica_of_Notre-Dame_de_Fourvière,en.wikipedia.org,True
places/fourviere.html,https://commons.wikimedia.org/wiki/File:Notre_Dame_de_Fourvi%C3%A8re.jpg,commons.wikimedia.org,True
places/notre-dame-de-la-garde.html,"https://www.google.com/maps/dir/?api=1&destination=43.2842,5.3714",www.google.com,True
places/notre-dame-de-la-garde.html,https://en.wikipedia.org/wiki/Notre-Dame_de_la_Garde,en.wikipedia.org,True
places/notre-dame-de-la-garde.html,https://commons.wikimedia.org/wiki/File:Hafen_von_Marseille-Notre_Dame_de_la_Garde.jpg,commons.wikimedia.org,True
places/colline-du-chateau.html,https://www.nice.fr/lieux/parc-de-la-colline-du-chateau/,www.nice.fr,True
places/colline-du-chateau.html,"https://en.wikipedia.org/wiki/Castle_Hill,_Nice",en.wikipedia.org,True
places/colline-du-chateau.html,https://commons.wikimedia.org/wiki/File:Nice_Harbor_from_Castle_Hill_01.jpg,commons.wikimedia.org,True
places/colline-du-chateau.html,https://www.nice.fr/lieux/parc-de-la-colline-du-chateau/,www.nice.fr,True
places/colline-du-chateau.html,https://www.nice.fr/lieux/parc-de-la-colline-du-chateau/,www.nice.fr,True
places/colline-du-chateau.html,https://www.nice.fr/lieux/parc-de-la-colline-du-chateau/,www.nice.fr,True
places/patisserie-weibel.html,https://www.maisonweibel.com/,www.maisonweibel.com,True
places/patisserie-weibel.html,https://www.maisonweibel.com/,www.maisonweibel.com,True
places/patisserie-weibel.html,https://www.maisonweibel.com/,www.maisonweibel.com,True
places/patisserie-weibel.html,https://www.maisonweibel.com/,www.maisonweibel.com,True
places/patisserie-weibel.html,https://www.maisonweibel.com/,www.maisonweibel.com,False
places/peralada.html,https://www.museucastellperalada.com/en/visit/section/hours/,www.museucastellperalada.com,True
places/peralada.html,https://en.wikipedia.org/wiki/Peralada,en.wikipedia.org,True
places/peralada.html,https://commons.wikimedia.org/wiki/File:Castell_de_Peralada.JPG,commons.wikimedia.org,True
places/peralada.html,https://www.museucastellperalada.com/en/visit/section/hours/,www.museucastellperalada.com,True
places/peralada.html,https://www.museucastellperalada.com/en/visit/section/hours/,www.museucastellperalada.com,True
places/peralada.html,https://www.museucastellperalada.com/en/visit/section/hours/,www.museucastellperalada.com,True
places/peralada.html,https://museucastellperalada.com,museucastellperalada.com,False
places/musee-du-louvre.html,"https://www.google.com/maps/dir/?api=1&destination=48.8606,2.3376",www.google.com,True
places/musee-du-louvre.html,https://www.louvre.fr/en/visit,www.louvre.fr,True
places/musee-du-louvre.html,https://en.wikipedia.org/wiki/Louvre,en.wikipedia.org,True
places/musee-du-louvre.html,https://commons.wikimedia.org/wiki/File:Louvre_Cour_Carr%C3%A9e_June_2010.jpg,commons.wikimedia.org,True
places/musee-du-louvre.html,https://www.louvre.fr/en/visit,www.louvre.fr,True
places/musee-du-louvre.html,https://www.louvre.fr/en/visit,www.louvre.fr,True
places/bouillon-chartier-montparnasse.html,https://www.bouillon-chartier.com/montparnasse/,www.bouillon-chartier.com,True
places/bouillon-chartier-montparnasse.html,https://www.bouillon-chartier.com/montparnasse/,www.bouillon-chartier.com,True
places/bouillon-chartier-montparnasse.html,https://www.bouillon-chartier.com/montparnasse/,www.bouillon-chartier.com,True
places/bouillon-chartier-montparnasse.html,https://www.bouillon-chartier.com/montparnasse/,www.bouillon-chartier.com,True
places/bouillon-chartier-montparnasse.html,https://www.bouillon-chartier.com/montparnasse/,www.bouillon-chartier.com,False
places/onyar.html,https://www.girona.cat/turisme/cat/,www.girona.cat,True
places/onyar.html,https://en.wikipedia.org/wiki/Onyar,en.wikipedia.org,True
places/onyar.html,https://commons.wikimedia.org/wiki/File:The_houses_of_the_Onyar.jpg,commons.wikimedia.org,True
places/onyar.html,https://www.girona.cat/turisme/cat/,www.girona.cat,True
places/onyar.html,https://www.girona.cat/turisme/cat/,www.girona.cat,True
places/onyar.html,https://www.girona.cat/turisme/cat/,www.girona.cat,True
places/onyar.html,https://rafaelmaso.org,rafaelmaso.org,False
places/cours-mirabeau.html,"https://www.google.com/maps/dir/?api=1&destination=43.5269,5.4486",www.google.com,True
places/cours-mirabeau.html,https://en.wikipedia.org/wiki/Cours_Mirabeau,en.wikipedia.org,True
places/cours-mirabeau.html,https://commons.wikimedia.org/wiki/File:Cours_Mirabeau_20100508_Aix-en-Provence_1.jpg,commons.wikimedia.org,True
places/vieil-aix.html,"https://www.google.com/maps/dir/?api=1&destination=43.5311,5.4472",www.google.com,True
places/vieil-aix.html,https://fr.wikipedia.org/wiki/Aix-en-Provence,fr.wikipedia.org,True
places/mercat-del-lleo.html,https://www.mercatdelleo.cat/,www.mercatdelleo.cat,True
places/mercat-del-lleo.html,https://www.mercatdelleo.cat/,www.mercatdelleo.cat,True
places/mercat-del-lleo.html,https://www.mercatdelleo.cat/,www.mercatdelleo.cat,True
places/mercat-del-lleo.html,https://www.mercatdelleo.cat/,www.mercatdelleo.cat,True
places/mercat-del-lleo.html,https://www.mercatdelleo.cat/,www.mercatdelleo.cat,False
places/croix-rousse.html,https://maisondescanuts.fr/,maisondescanuts.fr,True
places/croix-rousse.html,https://en.wikipedia.org/wiki/La_Croix-Rousse,en.wikipedia.org,True
places/croix-rousse.html,https://commons.wikimedia.org/wiki/File:Mont%C3%A9e_de_la_Grande_C%C3%B4te_@_Croix-Rousse_@_Lyon_(36347972426).jpg,commons.wikimedia.org,True
places/croix-rousse.html,https://maisondescanuts.fr/,maisondescanuts.fr,True
places/croix-rousse.html,https://maisondescanuts.fr/,maisondescanuts.fr,True
places/croix-rousse.html,https://maisondescanuts.fr/,maisondescanuts.fr,True
places/village-des-bories.html,"https://www.google.com/maps/dir/?api=1&destination=43.9056,5.1819",www.google.com,True
places/village-des-bories.html,https://www.levillagedesbories.com/informations-pratiques.php,www.levillagedesbories.com,True
places/village-des-bories.html,https://en.wikipedia.org/wiki/Village_des_Bories,en.wikipedia.org,True
places/village-des-bories.html,https://commons.wikimedia.org/wiki/File:Village_des_bories._1.jpg,commons.wikimedia.org,True
places/village-des-bories.html,https://www.levillagedesbories.com/informations-pratiques.php,www.levillagedesbories.com,True
places/village-des-bories.html,https://www.levillagedesbories.com/informations-pratiques.php,www.levillagedesbories.com,True
places/barri-gotic.html,"https://www.google.com/maps/dir/?api=1&destination=41.3833,2.1764",www.google.com,True
places/barri-gotic.html,"https://en.wikipedia.org/wiki/Gothic_Quarter,_Barcelona",en.wikipedia.org,True
places/barri-gotic.html,https://commons.wikimedia.org/wiki/File:Barcelona_-_Carrer_del_Bisbe.jpg,commons.wikimedia.org,True
places/rotonde.html,"https://www.google.com/maps/dir/?api=1&destination=43.5263,5.4454",www.google.com,True
places/rotonde.html,https://en.wikipedia.org/wiki/Fontaine_de_la_Rotonde,en.wikipedia.org,True
places/rotonde.html,https://commons.wikimedia.org/wiki/File:Fontaine_de_la_Rotonde_-_Aix-en-Provence.JPG,commons.wikimedia.org,True
places/arles.html,https://www.arlestourisme.com/en/practical-information-monuments.html,www.arlestourisme.com,True
places/arles.html,https://en.wikipedia.org/wiki/Arles,en.wikipedia.org,True
places/arles.html,https://commons.wikimedia.org/wiki/File:Arles-Vue_depuis_les_Ar%C3%A8nes-bjs180820-04.jpg,commons.wikimedia.org,True
places/arles.html,https://www.arlestourisme.com/en/practical-information-monuments.html,www.arlestourisme.com,True
places/arles.html,https://www.arlestourisme.com/en/practical-information-monuments.html,www.arlestourisme.com,True
places/arles.html,https://www.arlestourisme.com/en/practical-information-monuments.html,www.arlestourisme.com,True
places/musee-d-art-moderne-de-paris.html,https://en.wikipedia.org/wiki/Musée_d&#x27;Art_Moderne_de_Paris,en.wikipedia.org,True
places/roussillon-sentier-des-ocres.html,https://roussillon-en-provence.fr/decouvrir-2/sentier-des-ocres/,roussillon-en-provence.fr,True
places/roussillon-sentier-des-ocres.html,"https://en.wikipedia.org/wiki/Roussillon,_Vaucluse",en.wikipedia.org,True
places/roussillon-sentier-des-ocres.html,https://commons.wikimedia.org/wiki/File:Roussillon_Vaucluse_sentier_des_ocres_2013_08.jpg,commons.wikimedia.org,True
places/roussillon-sentier-des-ocres.html,https://roussillon-en-provence.fr/decouvrir-2/sentier-des-ocres/,roussillon-en-provence.fr,True
places/roussillon-sentier-des-ocres.html,https://roussillon-en-provence.fr/decouvrir-2/sentier-des-ocres/,roussillon-en-provence.fr,True
places/arenes-d-arles.html,https://www.arlestourisme.com/en/practical-information-monuments.html,www.arlestourisme.com,True
places/arenes-d-arles.html,https://en.wikipedia.org/wiki/Arles_Amphitheatre,en.wikipedia.org,True
places/arenes-d-arles.html,"https://commons.wikimedia.org/wiki/File:Les_Ar%C3%A8nes,_Arles,_Provence.jpg",commons.wikimedia.org,True
